site_id,zone,year,n_train,n_test,rmse,mae
ME_SAD,USAZ,2008,103,5,0.004265958460226963,0.003812398010116036
ME_SAD,USAZ,2009,102,6,0.00868139057548288,0.006981084945966924
ME_SAD,USAZ,2010,106,2,0.00495763002689871,0.004912148948530093
ME_SAD,USAZ,2011,104,4,0.0074730828778611985,0.006117464407026013
ME_SAD,USAZ,2012,105,3,0.005390637879564815,0.004016539455527934
ME_SAD,USAZ,2013,104,4,0.007655114203151632,0.006457105543612035
ME_SAD,USAZ,2014,106,2,0.0045334937273531556,0.004488588933290377
ME_SAD,USAZ,2015,102,6,0.019281764999084045,0.01525128483875815
ME_SAD,USAZ,2016,106,2,0.00847991584981662,0.007610640746526315
ME_SAD,USAZ,2017,105,3,0.008236584937916274,0.007991798462443486
ME_SAD,USAZ,2018,103,5,0.011724082250512816,0.008709016602343411
ME_SAD,USAZ,2019,105,3,0.020488228379713844,0.01697438793194378
ME_SAD,USAZ,2021,107,1,0.00901234040341109,0.00901234040341109
ME_SAD,USAZ,2022,103,5,0.019148147109175416,0.01781987016460085
ME_SAD,USAZ,2023,106,2,0.01114710112888169,0.010464543712324026
ME_SAD,USAZ,2024,101,7,0.025537348371560235,0.022693878456583605
ME_SUG,AZ,1984,105,1,0.03818969458415858,0.03818969458415858
ME_SUG,AZ,1985,103,3,0.01577561207562376,0.015103152567426623
ME_SUG,AZ,1986,104,2,0.024323592282481515,0.019563587217930306
ME_SUG,AZ,1987,105,1,0.013359071291287272,0.013359071291287272
ME_SUG,AZ,1988,104,2,0.0423914284638955,0.036896798565792144
ME_SUG,AZ,1989,105,1,0.004023809951587187,0.004023809951587187
ME_SUG,AZ,1990,105,1,0.01425858997683771,0.01425858997683771
ME_SUG,AZ,1991,105,1,0.01719083690117179,0.01719083690117179
ME_SUG,AZ,1992,105,1,0.004503424955078994,0.004503424955078994
ME_SUG,AZ,1993,104,2,0.015545926779935337,0.013723789269807746
ME_SUG,AZ,1995,104,2,0.0071938009909881225,0.007193780517941589
ME_SUG,AZ,1996,105,1,0.003819160765170748,0.003819160765170748
ME_SUG,AZ,1997,105,1,0.004758732021584999,0.004758732021584999
ME_SUG,AZ,1998,104,2,0.01654956681763032,0.012940070246966029
ME_SUG,AZ,1999,102,4,0.012909902031322229,0.010182463523561197
ME_SUG,AZ,2000,104,2,0.009097448267208751,0.008094350289482952
ME_SUG,AZ,2001,101,5,0.010750018457039002,0.010488237039558451
ME_SUG,AZ,2002,102,4,0.016359462659038117,0.01455434062191227
ME_SUG,AZ,2003,102,4,0.013566400324955295,0.011018697191640253
ME_SUG,AZ,2004,104,2,0.006172931875079287,0.0056499537841672165
ME_SUG,AZ,2005,103,3,0.0074877256091799805,0.006028775050797806
ME_SUG,AZ,2006,103,3,0.010308464773704937,0.009389530541923577
ME_SUG,AZ,2007,104,2,0.006318839061042801,0.0049642898212196584
ME_SUG,AZ,2008,101,5,0.011775907342616717,0.010679713848485772
ME_SUG,AZ,2009,99,7,0.018833356109803103,0.01619505645573312
ME_SUG,AZ,2010,104,2,0.015250462622429435,0.01504926589388339
ME_SUG,AZ,2011,103,3,0.0057411467469333,0.004927199717237596
ME_SUG,AZ,2012,103,3,0.01370648493567951,0.011247894614183962
ME_SUG,AZ,2013,103,3,0.015360700913071205,0.010724337338943438
ME_SUG,AZ,2014,103,3,0.006289804824533168,0.004874507607291893
ME_SUG,AZ,2015,101,5,0.008041810043240505,0.0063645395218037025
ME_SUG,AZ,2016,105,1,0.012498506380305974,0.012498506380305974
ME_SUG,AZ,2017,103,3,0.005572875546424753,0.005168437677290934
ME_SUG,AZ,2018,102,4,0.008669705574482838,0.007383825157182597
ME_SUG,AZ,2019,103,3,0.02629380964403762,0.021736271096207627
ME_SUG,AZ,2020,105,1,0.013183249944008157,0.013183249944008157
ME_SUG,AZ,2021,105,1,0.015335330293189176,0.015335330293189176
ME_SUG,AZ,2022,101,5,0.014383374624982417,0.012640285375587557
ME_SUG,AZ,2023,104,2,0.011216462627121025,0.011176472876094412
ME_SUG,AZ,2024,101,5,0.026168355865917366,0.02186130354128072
ME_SUG,USAZ,1984,114,1,0.05480138928760464,0.05480138928760464
ME_SUG,USAZ,1985,112,3,0.027810047341925284,0.025179058019788297
ME_SUG,USAZ,1986,113,2,0.021732932186795968,0.019700230668372065
ME_SUG,USAZ,1987,114,1,0.01139125707591776,0.01139125707591776
ME_SUG,USAZ,1988,113,2,0.035549654028572776,0.033680474825118906
ME_SUG,USAZ,1989,114,1,0.01991486518473712,0.01991486518473712
ME_SUG,USAZ,1990,114,1,0.014713574517151273,0.014713574517151273
ME_SUG,USAZ,1991,114,1,0.02572450738158144,0.02572450738158144
ME_SUG,USAZ,1992,114,1,0.00264045586320677,0.00264045586320677
ME_SUG,USAZ,1993,113,2,0.03385077202529622,0.03028254241792211
ME_SUG,USAZ,1995,113,2,0.004922326937460617,0.004852586912446583
ME_SUG,USAZ,1996,114,1,0.005878966086825477,0.005878966086825477
ME_SUG,USAZ,1997,114,1,0.016254878711266796,0.016254878711266796
ME_SUG,USAZ,1998,113,2,0.02397906417252135,0.016958612644939974
ME_SUG,USAZ,1999,110,5,0.01893693145731605,0.014083777973688571
ME_SUG,USAZ,2000,113,2,0.010387975884066095,0.010357621615728868
ME_SUG,USAZ,2001,110,5,0.011605064706912423,0.010479665234771885
ME_SUG,USAZ,2002,110,5,0.03026835303335942,0.026944760690204128
ME_SUG,USAZ,2003,111,4,0.013755058358519295,0.009902391124937626
ME_SUG,USAZ,2004,113,2,0.0033255032938298524,0.003126767540382047
ME_SUG,USAZ,2005,111,4,0.023060739447526974,0.021060045753777498
ME_SUG,USAZ,2006,112,3,0.020577172804226634,0.01861032138369358
ME_SUG,USAZ,2007,113,2,0.003666252401625624,0.0036614558110468765
ME_SUG,USAZ,2008,110,5,0.01665954711269576,0.01636687944999641
ME_SUG,USAZ,2009,108,7,0.028812957631004547,0.026565119040867897
ME_SUG,USAZ,2010,113,2,0.01633747630903043,0.015084348724183988
ME_SUG,USAZ,2011,111,4,0.020909862566106337,0.01470882867801332
ME_SUG,USAZ,2012,111,4,0.01318807952306157,0.009707291264431261
ME_SUG,USAZ,2013,111,4,0.01700799317570854,0.015120323471893946
ME_SUG,USAZ,2014,112,3,0.015426546090628596,0.013359105614939637
ME_SUG,USAZ,2015,110,5,0.013762303033611681,0.012750860495504746
ME_SUG,USAZ,2016,113,2,0.009939736346465663,0.009173489857995154
ME_SUG,USAZ,2017,112,3,0.014001842760865508,0.012314384804861467
ME_SUG,USAZ,2018,112,3,0.008570532746856622,0.007773991848944654
ME_SUG,USAZ,2019,112,3,0.030712276312845895,0.020551918532813074
ME_SUG,USAZ,2020,114,1,0.009085108452802693,0.009085108452802693
ME_SUG,USAZ,2021,114,1,0.01627149368338021,0.01627149368338021
ME_SUG,USAZ,2022,108,7,0.023599789479966868,0.01911536639908106
ME_SUG,USAZ,2023,112,3,0.018118456244250507,0.016170106184400606
ME_SUG,USAZ,2024,110,5,0.02746558907755103,0.025373271013703923
NH_BON,AZ,1984,185,1,0.011707205657318864,0.011707205657318864
NH_BON,AZ,1985,181,5,0.007897768027894454,0.006752355847321057
NH_BON,AZ,1986,184,2,0.02730153423158593,0.02617763190431098
NH_BON,AZ,1987,185,1,0.014409794861605763,0.014409794861605763
NH_BON,AZ,1988,181,5,0.037296792302924923,0.0258413676920713
NH_BON,AZ,1989,184,2,0.012491155810622007,0.012334676318690493
NH_BON,AZ,1990,184,2,0.011454506606243992,0.00904667464708156
NH_BON,AZ,1991,181,5,0.017029615756815674,0.015789131016208456
NH_BON,AZ,1992,183,3,0.012550777966934688,0.010329157491916976
NH_BON,AZ,1993,183,3,0.007978899569068066,0.00747449102797923
NH_BON,AZ,1994,184,2,0.03705210313138429,0.032466843559072256
NH_BON,AZ,1995,183,3,0.014921588388626636,0.012344641647933086
NH_BON,AZ,1996,180,6,0.017371802127933055,0.016170396201976082
NH_BON,AZ,1997,184,2,0.01027281308716755,0.008669817670087579
NH_BON,AZ,1998,183,3,0.01704966831672556,0.014406776489086096
NH_BON,AZ,1999,177,9,0.014312740777921471,0.010953630186105725
NH_BON,AZ,2000,180,6,0.010318084929837065,0.007949942223599238
NH_BON,AZ,2001,179,7,0.01843954775033944,0.016021573128376314
NH_BON,AZ,2002,179,7,0.021259487549455607,0.0181447483703887
NH_BON,AZ,2003,183,3,0.028220322021755503,0.02359956386070024
NH_BON,AZ,2004,183,3,0.03798878227445621,0.027830048949736386
NH_BON,AZ,2005,180,6,0.011908111126736058,0.010883198679013986
NH_BON,AZ,2006,180,6,0.006729374787818986,0.0055054915079232325
NH_BON,AZ,2007,179,7,0.014151518490199163,0.010837619807846529
NH_BON,AZ,2008,179,7,0.008185092016299566,0.006480231299353926
NH_BON,AZ,2009,178,8,0.017829003893300277,0.012757031924928906
NH_BON,AZ,2010,181,5,0.016215752597577685,0.013458256644105904
NH_BON,AZ,2011,182,4,0.00773816273603306,0.007342329439950196
NH_BON,AZ,2012,183,3,0.015377586182438258,0.012668797067469964
NH_BON,AZ,2013,182,4,0.01608601085810143,0.01272159078323977
NH_BON,AZ,2014,183,3,0.011695924217857343,0.010996673215344486
NH_BON,AZ,2015,181,5,0.016106322092367592,0.013864719814178162
NH_BON,AZ,2016,178,8,0.019263853191479798,0.015217717043224551
NH_BON,AZ,2017,181,5,0.013499907254181015,0.010173320849288115
NH_BON,AZ,2018,183,3,0.012540411227010625,0.010132034599315998
NH_BON,AZ,2019,181,5,0.018288100412111187,0.016242196272162578
NH_BON,AZ,2020,183,3,0.021634026192169274,0.021622650556993212
NH_BON,AZ,2021,179,7,0.01949464163830461,0.01798167795313774
NH_BON,AZ,2022,184,2,0.023879047518016644,0.020454266336844884
NH_BON,AZ,2023,182,4,0.016872678887368615,0.015078291187800644
NH_BON,AZ,2024,175,11,0.026462513488727902,0.023872359815368647
NH_BON,USAZ,1984,194,1,0.013885529884094472,0.013885529884094472
NH_BON,USAZ,1985,190,5,0.006267946339424165,0.005859347815385907
NH_BON,USAZ,1986,193,2,0.03271717791560054,0.02434984567832227
NH_BON,USAZ,1987,194,1,0.012105836408893234,0.012105836408893234
NH_BON,USAZ,1988,190,5,0.03603351119174256,0.02605850061453142
NH_BON,USAZ,1989,193,2,0.030220973944077446,0.027965641860746987
NH_BON,USAZ,1990,193,2,0.007926061450567004,0.00706145412755077
NH_BON,USAZ,1991,189,6,0.02353993245594277,0.01990344002510358
NH_BON,USAZ,1992,192,3,0.01680922907218624,0.014992656545525321
NH_BON,USAZ,1993,192,3,0.013455330898338315,0.01338290167070072
NH_BON,USAZ,1994,193,2,0.04901190645356587,0.04442238241336721
NH_BON,USAZ,1995,192,3,0.009152105109600605,0.008359340450354247
NH_BON,USAZ,1996,189,6,0.016519004655475705,0.015873052923381554
NH_BON,USAZ,1997,193,2,0.0221489693348407,0.022017371961895738
NH_BON,USAZ,1998,191,4,0.019561357223349916,0.018555651881321425
NH_BON,USAZ,1999,186,9,0.013565007398004576,0.011433134352053873
NH_BON,USAZ,2000,189,6,0.009314596139686394,0.007730707804841558
NH_BON,USAZ,2001,189,6,0.026132153185135402,0.02346017631099272
NH_BON,USAZ,2002,188,7,0.027980381554500913,0.024294641013904543
NH_BON,USAZ,2003,193,2,0.03493647589039254,0.03221246075756182
NH_BON,USAZ,2004,191,4,0.034316804418762635,0.026930901797489692
NH_BON,USAZ,2005,189,6,0.02236313042074971,0.018673902764815443
NH_BON,USAZ,2006,189,6,0.017579474200642462,0.016521297347156527
NH_BON,USAZ,2007,188,7,0.012188469537176358,0.01136189688442952
NH_BON,USAZ,2008,188,7,0.01091732655602223,0.009051480075476561
NH_BON,USAZ,2009,188,7,0.01353433718919947,0.010512638407528046
NH_BON,USAZ,2010,190,5,0.018249463037353326,0.01325612244332226
NH_BON,USAZ,2011,189,6,0.014635411203635533,0.01337476605361354
NH_BON,USAZ,2012,190,5,0.014640529201089892,0.011894384836034144
NH_BON,USAZ,2013,191,4,0.01799640101796772,0.015270957402034296
NH_BON,USAZ,2014,192,3,0.01117711175174993,0.008715654310350133
NH_BON,USAZ,2015,188,7,0.025201156540637846,0.02069691968911828
NH_BON,USAZ,2016,187,8,0.024656402444991704,0.019974503055098874
NH_BON,USAZ,2017,190,5,0.01756649739398775,0.015240203434249311
NH_BON,USAZ,2018,192,3,0.011788110666984866,0.010499741380570896
NH_BON,USAZ,2019,190,5,0.016563631547177965,0.012213183043796084
NH_BON,USAZ,2020,192,3,0.017483575338064855,0.015805625668442885
NH_BON,USAZ,2021,188,7,0.01813395564285478,0.013818533198817469
NH_BON,USAZ,2022,192,3,0.02980182013503909,0.02971155119392649
NH_BON,USAZ,2023,189,6,0.028556413306081642,0.024987657463747853
NH_BON,USAZ,2024,184,11,0.020140838774794684,0.017707263280523623
NH_FRA,AZ,1984,163,1,0.00967389927747303,0.00967389927747303
NH_FRA,AZ,1985,160,4,0.012521852416288332,0.011704978421143125
NH_FRA,AZ,1986,162,2,0.02035749848889708,0.01586390939022246
NH_FRA,AZ,1988,161,3,0.007045008632968791,0.006227630098537181
NH_FRA,AZ,1989,160,4,0.010491930491582934,0.009507128117571213
NH_FRA,AZ,1990,162,2,0.0032409663924502703,0.003238936295047873
NH_FRA,AZ,1991,159,5,0.012002307007473728,0.00998802709117334
NH_FRA,AZ,1992,161,3,0.005592956312327781,0.003997611257199894
NH_FRA,AZ,1993,160,4,0.006764192418887747,0.005636225055762653
NH_FRA,AZ,1994,163,1,0.006331572201691615,0.006331572201691615
NH_FRA,AZ,1995,160,4,0.011282462258530962,0.007994400649385253
NH_FRA,AZ,1996,162,2,0.005425217036211227,0.0054248472025530126
NH_FRA,AZ,1998,161,3,0.0139940430687447,0.01233380154378566
NH_FRA,AZ,1999,157,7,0.01673183640526449,0.015382684232742003
NH_FRA,AZ,2000,161,3,0.005137806697915529,0.004932581486677486
NH_FRA,AZ,2001,160,4,0.02009886163214768,0.014817248326702191
NH_FRA,AZ,2002,157,7,0.01562396358371865,0.014399044999274139
NH_FRA,AZ,2003,163,1,0.005606944780008671,0.005606944780008671
NH_FRA,AZ,2004,162,2,0.008255380747812659,0.007837001849042471
NH_FRA,AZ,2005,156,8,0.010520571189194772,0.009060541373752787
NH_FRA,AZ,2006,158,6,0.010592182425185533,0.008917892875394254
NH_FRA,AZ,2007,160,4,0.007898659713050768,0.007461385287365882
NH_FRA,AZ,2008,156,8,0.009398347192169164,0.008036731606273138
NH_FRA,AZ,2009,159,5,0.012011276645351957,0.010866251074965926
NH_FRA,AZ,2010,159,5,0.014393832889342739,0.01337289708068764
NH_FRA,AZ,2011,156,8,0.010771572395596897,0.008789988397223475
NH_FRA,AZ,2012,161,3,0.007041946800165361,0.005568947826686784
NH_FRA,AZ,2013,161,3,0.008896923035116714,0.007387632146802224
NH_FRA,AZ,2014,161,3,0.005604786899797878,0.005200317199672492
NH_FRA,AZ,2015,159,5,0.013332382546102514,0.01007973588067861
NH_FRA,AZ,2016,156,8,0.011764435700326079,0.009766066011967202
NH_FRA,AZ,2017,160,4,0.010844973835210686,0.00946150465843798
NH_FRA,AZ,2018,160,4,0.004102535990196698,0.004040354850330108
NH_FRA,AZ,2019,161,3,0.006405170331311586,0.006162634025840534
NH_FRA,AZ,2020,161,3,0.011212501888911574,0.011081149216516512
NH_FRA,AZ,2021,158,6,0.01305358809442791,0.01255935645296341
NH_FRA,AZ,2022,161,3,0.0148746477401277,0.01193716852172444
NH_FRA,AZ,2023,159,5,0.018893612957249027,0.01537465302429345
NH_FRA,AZ,2024,156,8,0.027221689553082563,0.02536429350437637
NH_FRA,USAZ,1984,169,1,0.02108842233767455,0.02108842233767455
NH_FRA,USAZ,1985,166,4,0.0223279355633329,0.02001491637263965
NH_FRA,USAZ,1986,168,2,0.025132746284801073,0.023956372269782755
NH_FRA,USAZ,1988,167,3,0.005185519898424916,0.003612151101897665
NH_FRA,USAZ,1989,166,4,0.009037854771368608,0.007881930720889496
NH_FRA,USAZ,1990,168,2,0.004582848736353706,0.0041748662346916265
NH_FRA,USAZ,1991,164,6,0.02110403152206938,0.016722852481500388
NH_FRA,USAZ,1992,167,3,0.011449200326167041,0.010750923302841628
NH_FRA,USAZ,1993,166,4,0.014137596998552111,0.010850948197502513
NH_FRA,USAZ,1994,168,2,0.01760966681625858,0.016872398516342896
NH_FRA,USAZ,1995,166,4,0.011091109101177981,0.00948222526355931
NH_FRA,USAZ,1996,168,2,0.009517107206611421,0.007950478245043496
NH_FRA,USAZ,1998,167,3,0.01590439102087689,0.014317044154951294
NH_FRA,USAZ,1999,162,8,0.011462505761058443,0.0094502175089973
NH_FRA,USAZ,2000,166,4,0.011576159217978265,0.010230204709521643
NH_FRA,USAZ,2001,166,4,0.013063651697717657,0.012080301881487523
NH_FRA,USAZ,2002,163,7,0.016743732407683478,0.014575522951297335
NH_FRA,USAZ,2003,169,1,0.006668827561497781,0.006668827561497781
NH_FRA,USAZ,2004,168,2,0.004428276482241456,0.0032144768910396526
NH_FRA,USAZ,2005,162,8,0.013482613572179641,0.012402008367641729
NH_FRA,USAZ,2006,166,4,0.012720811353829627,0.009854188933068914
NH_FRA,USAZ,2007,165,5,0.012022306288937613,0.011819162662340588
NH_FRA,USAZ,2008,162,8,0.010508192235601418,0.009284648682964636
NH_FRA,USAZ,2009,164,6,0.012943566052798424,0.01230809085818981
NH_FRA,USAZ,2010,165,5,0.018574287690793927,0.016319544472743475
NH_FRA,USAZ,2011,162,8,0.008066934068941179,0.006699932229145299
NH_FRA,USAZ,2012,168,2,0.0036003237297091927,0.0034848012682137386
NH_FRA,USAZ,2013,167,3,0.012321299625316392,0.008909199889838737
NH_FRA,USAZ,2014,167,3,0.01071709992506781,0.009499646120859462
NH_FRA,USAZ,2015,165,5,0.018634436100904532,0.01496698649024073
NH_FRA,USAZ,2016,161,9,0.013807088999839075,0.011551077596410712
NH_FRA,USAZ,2017,166,4,0.009924865311177523,0.006342704660100049
NH_FRA,USAZ,2018,167,3,0.007739202694553622,0.0065673568901228885
NH_FRA,USAZ,2019,167,3,0.00781860714242705,0.007016858490986748
NH_FRA,USAZ,2020,167,3,0.012420990059322252,0.010798300475537648
NH_FRA,USAZ,2021,164,6,0.008911845669946544,0.007600081089757478
NH_FRA,USAZ,2022,167,3,0.01993702548040506,0.019595072652366968
NH_FRA,USAZ,2023,165,5,0.014113745756749962,0.012937372263971514
NH_FRA,USAZ,2024,159,11,0.020860309790699336,0.016919372991313405
NH_GUY,AZ,1984,164,1,0.012748219052705068,0.012748219052705068
NH_GUY,AZ,1985,161,4,0.010378124270560507,0.007800667608932943
NH_GUY,AZ,1986,163,2,0.014592923081449997,0.011171948842019122
NH_GUY,AZ,1988,161,4,0.008179547342001601,0.0073613606886297756
NH_GUY,AZ,1989,162,3,0.008591853717928118,0.0075641029542944565
NH_GUY,AZ,1990,162,3,0.005602768268194942,0.0044940709215973524
NH_GUY,AZ,1991,160,5,0.01013836943879003,0.008102112461636802
NH_GUY,AZ,1992,162,3,0.011237645007169665,0.00982843700254151
NH_GUY,AZ,1993,160,5,0.00890546829649198,0.007298596481273833
NH_GUY,AZ,1994,163,2,0.020964013573483316,0.018163631252624685
NH_GUY,AZ,1995,161,4,0.01350226976971857,0.00929577714851059
NH_GUY,AZ,1996,161,4,0.010161694210173378,0.009672768025269021
NH_GUY,AZ,1997,164,1,0.006098423561107541,0.006098423561107541
NH_GUY,AZ,1998,161,4,0.012922661073507013,0.010878383979043088
NH_GUY,AZ,1999,158,7,0.005856252253072631,0.005188874090689307
NH_GUY,AZ,2000,161,4,0.010809129361406539,0.009681745037159475
NH_GUY,AZ,2001,159,6,0.025225311888561412,0.01805407744859164
NH_GUY,AZ,2002,159,6,0.015392550063873108,0.014058743016022618
NH_GUY,AZ,2003,163,2,0.01535880372233686,0.01457856840599095
NH_GUY,AZ,2004,163,2,0.019883725798937765,0.018514939429699867
NH_GUY,AZ,2005,160,5,0.01082653074202417,0.010810452910380203
NH_GUY,AZ,2006,161,4,0.007602177883601342,0.005390798532938092
NH_GUY,AZ,2007,161,4,0.00951572020584127,0.008232198644548952
NH_GUY,AZ,2008,158,7,0.010692943414033809,0.009192105554636034
NH_GUY,AZ,2009,161,4,0.010260373244833833,0.008032654612713824
NH_GUY,AZ,2010,159,6,0.015206392731688867,0.013111754291439154
NH_GUY,AZ,2011,159,6,0.01736987933742562,0.013004849186010905
NH_GUY,AZ,2012,164,1,0.00859300177815292,0.00859300177815292
NH_GUY,AZ,2013,159,6,0.01985958952368163,0.017746771107476314
NH_GUY,AZ,2014,162,3,0.002511397718714051,0.0022699834390771945
NH_GUY,AZ,2015,162,3,0.017324290160221537,0.015420756628255797
NH_GUY,AZ,2016,159,6,0.023504631807474325,0.019531451797848137
NH_GUY,AZ,2017,161,4,0.012248912736710485,0.00798970467760575
NH_GUY,AZ,2018,162,3,0.019458912315541626,0.014632283323047354
NH_GUY,AZ,2019,161,4,0.022618648616087252,0.019805926921231662
NH_GUY,AZ,2020,161,4,0.02364033033557788,0.017859276905341927
NH_GUY,AZ,2021,159,6,0.02154470729927884,0.016850431705074206
NH_GUY,AZ,2022,160,5,0.012126915709855034,0.010268784242220951
NH_GUY,AZ,2023,161,4,0.02431983998258981,0.021901959716422073
NH_GUY,AZ,2024,157,8,0.01384433586314636,0.010300936076190509
NH_GUY,USAZ,1984,173,1,0.020467332199545163,0.020467332199545163
NH_GUY,USAZ,1985,170,4,0.014869496893147682,0.011999205480100875
NH_GUY,USAZ,1986,172,2,0.013978579629962325,0.013330162475136215
NH_GUY,USAZ,1988,170,4,0.011980589572987966,0.011324881073308965
NH_GUY,USAZ,1989,171,3,0.013687067364819146,0.011713992412381172
NH_GUY,USAZ,1990,171,3,0.0075465060366011055,0.0075260129248256495
NH_GUY,USAZ,1991,169,5,0.010632527951812432,0.009875190175326587
NH_GUY,USAZ,1992,171,3,0.012739540771414926,0.011926596981087037
NH_GUY,USAZ,1993,169,5,0.008091650228349687,0.007471395909894663
NH_GUY,USAZ,1994,172,2,0.025546821851194498,0.023547233163562192
NH_GUY,USAZ,1995,170,4,0.018736217663372266,0.015042257063188971
NH_GUY,USAZ,1996,170,4,0.013326994157410937,0.012171889401259961
NH_GUY,USAZ,1997,173,1,0.012314439384162434,0.012314439384162434
NH_GUY,USAZ,1998,170,4,0.01501885117788926,0.0131893029591989
NH_GUY,USAZ,1999,167,7,0.00962631033104596,0.008140417757284421
NH_GUY,USAZ,2000,170,4,0.012975914972412099,0.011315173400925208
NH_GUY,USAZ,2001,169,5,0.010950181076785649,0.009803152730422182
NH_GUY,USAZ,2002,168,6,0.02072518357303087,0.018919467630506382
NH_GUY,USAZ,2003,173,1,0.006008665166348071,0.006008665166348071
NH_GUY,USAZ,2004,171,3,0.012177031678494302,0.008876363796086176
NH_GUY,USAZ,2005,168,6,0.01260830442696897,0.011835205282345912
NH_GUY,USAZ,2006,168,6,0.014561687268428176,0.01311115013768921
NH_GUY,USAZ,2007,169,5,0.016479274447337863,0.015070120365275063
NH_GUY,USAZ,2008,166,8,0.011890391856591126,0.0104118823719693
NH_GUY,USAZ,2009,169,5,0.009699652626004309,0.008191345124625927
NH_GUY,USAZ,2010,168,6,0.014235144131086347,0.012433619610797114
NH_GUY,USAZ,2011,166,8,0.011876554419018297,0.0098703201391546
NH_GUY,USAZ,2012,171,3,0.011447169936824179,0.009859765767434414
NH_GUY,USAZ,2013,170,4,0.012274684389143585,0.010238383163817574
NH_GUY,USAZ,2014,171,3,0.00999111476146733,0.009000390316117213
NH_GUY,USAZ,2015,169,5,0.01444565429021921,0.010615995839493454
NH_GUY,USAZ,2016,169,5,0.013685059843237628,0.011041032439206334
NH_GUY,USAZ,2017,169,5,0.014238315067300528,0.012510896175290453
NH_GUY,USAZ,2018,171,3,0.010923541707340605,0.0076727820294387366
NH_GUY,USAZ,2019,171,3,0.014120693317907667,0.01326305816555253
NH_GUY,USAZ,2020,171,3,0.010834923186831725,0.007844779956323008
NH_GUY,USAZ,2021,167,7,0.01833195951408063,0.01546406459607468
NH_GUY,USAZ,2022,169,5,0.018469598728516674,0.015292859175994855
NH_GUY,USAZ,2023,170,4,0.021800594521950087,0.020758738773223956
NH_GUY,USAZ,2024,165,9,0.011316749461543495,0.010030753596292456
NH_MOO,AZ,1984,101,2,0.02563202858727311,0.023452023948554973
NH_MOO,AZ,1985,101,2,0.010963061119110764,0.010902145015657588
NH_MOO,AZ,1986,102,1,0.02404800832681664,0.02404800832681664
NH_MOO,AZ,1988,101,2,0.01876698007292585,0.01813366577964734
NH_MOO,AZ,1989,100,3,0.010441815986365848,0.00724192309207596
NH_MOO,AZ,1990,101,2,0.02509949140509236,0.018517171929238824
NH_MOO,AZ,1991,99,4,0.011004063580924947,0.010713561882303962
NH_MOO,AZ,1992,100,3,0.013202484925258131,0.010530586140178452
NH_MOO,AZ,1993,102,1,0.005848955678904588,0.005848955678904588
NH_MOO,AZ,1994,102,1,0.011310644746586773,0.011310644746586773
NH_MOO,AZ,1995,99,4,0.013359096927874223,0.011902215385119874
NH_MOO,AZ,1996,102,1,0.01083293756562892,0.01083293756562892
NH_MOO,AZ,1998,102,1,0.008384691709584446,0.008384691709584446
NH_MOO,AZ,1999,99,4,0.0055199599259808385,0.004932117143757048
NH_MOO,AZ,2000,101,2,0.012922139432631421,0.01193704212907698
NH_MOO,AZ,2001,101,2,0.009105381141386435,0.008642158136828226
NH_MOO,AZ,2002,96,7,0.01638706336192114,0.01157792645790848
NH_MOO,AZ,2005,99,4,0.009382003997412828,0.008003574087075208
NH_MOO,AZ,2006,101,2,0.017156877236446447,0.016919599181197537
NH_MOO,AZ,2007,99,4,0.008011552052394665,0.006604332375075642
NH_MOO,AZ,2008,97,6,0.012871929236610099,0.011604444642822157
NH_MOO,AZ,2009,101,2,0.0076082527657008415,0.006806631999135171
NH_MOO,AZ,2010,100,3,0.02340345022950368,0.02224656948258417
NH_MOO,AZ,2011,100,3,0.0030899306097348636,0.0030627911565452117
NH_MOO,AZ,2012,102,1,0.007875441276848083,0.007875441276848083
NH_MOO,AZ,2013,100,3,0.01016243664244144,0.007580585628526241
NH_MOO,AZ,2014,102,1,0.00516651894850334,0.00516651894850334
NH_MOO,AZ,2015,102,1,0.001125889148021475,0.001125889148021475
NH_MOO,AZ,2016,98,5,0.0160325660561164,0.009289819015655709
NH_MOO,AZ,2018,102,1,0.01840994774829302,0.01840994774829302
NH_MOO,AZ,2019,97,6,0.015197115211064751,0.012195017443610207
NH_MOO,AZ,2020,100,3,0.01350421548466475,0.013150956942336015
NH_MOO,AZ,2021,97,6,0.015625341694785116,0.013403826397710141
NH_MOO,AZ,2022,100,3,0.01789011770960255,0.01537276112696275
NH_MOO,AZ,2023,98,5,0.012733528632432213,0.01155477929514182
NH_MOO,AZ,2024,101,2,0.009683620976524747,0.007711058843980795
NH_MOO,USAZ,1984,99,2,0.021258280883433314,0.02102768345747627
NH_MOO,USAZ,1985,99,2,0.017699021407240244,0.016000721468633128
NH_MOO,USAZ,1986,100,1,0.02983152703397801,0.02983152703397801
NH_MOO,USAZ,1988,99,2,0.01417815535856062,0.013457371438893806
NH_MOO,USAZ,1989,98,3,0.02076939463023951,0.018620991480228694
NH_MOO,USAZ,1990,99,2,0.01641024061587658,0.012456040250560074
NH_MOO,USAZ,1991,97,4,0.014313050454534251,0.012268668217918152
NH_MOO,USAZ,1992,98,3,0.015801146437762967,0.014050610477287506
NH_MOO,USAZ,1993,100,1,0.010060931015918595,0.010060931015918595
NH_MOO,USAZ,1994,100,1,5.23549126625722e-4,5.23549126625722e-4
NH_MOO,USAZ,1995,97,4,0.015164525879032734,0.01364864222372536
NH_MOO,USAZ,1996,100,1,0.00652101425398216,0.00652101425398216
